trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
192,17,257.6502670609758,184.00417494404144,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
192,18,276.3131644638247,193.4632525257649,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
192,19,348.67563247358925,239.3416793122074,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,20,318.81946917057707,214.55636318852646,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,21,308.33883663071566,203.43450778074535,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,22,223.47502111728133,144.55236724110736,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
192,23,188.07652869323928,119.26984365084418,0.0,0.4,0.0,0.0,0.2,0.1,0.3,DP
192,24,198.11769750440214,123.17402967945479,0.0,0.4,0.0,0.0,0.2,0.1,0.3,DP
192,25,246.13647406347025,150.02777930466817,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,26,284.5790355817955,170.0585365610489,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,27,321.52335507965597,188.36832998546294,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,28,371.08102568979916,213.1394982182851,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,29,319.6794965340073,180.01545871698357,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
192,30,361.6067055931743,199.6325354179209,0.0,,,,,,,DP
193,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,1,204.56527221782554,200.55418844884855,122.73916333069533,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,2,209.35337801669613,201.22393119636305,125.6120268100177,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,3,216.11647776855608,203.6513838649502,129.66988666113366,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,4,225.13879009089067,207.99344144661285,135.08327405453443,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,5,225.7305090421153,204.45107675803425,112.86525452105765,0.0,0.35,0.15,0.2,0.0,0.3,DP
193,6,213.33563889321715,189.43594213758436,128.0013833359303,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,7,220.8755152586224,192.28542801498656,132.52530915517346,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,8,225.53610664159953,192.49289537431133,135.32166398495974,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,9,248.86738373187745,208.2410938416,149.3204302391265,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
193,10,259.2054220602295,212.63872730553132,155.52325323613775,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
193,11,259.5795499774629,208.77023775134268,155.74772998647774,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
193,12,258.9644585724759,204.1917083025958,129.48222928623795,0.0,0.35,0.15,0.2,0.0,0.3,DP
193,13,207.8318819910811,160.66080452770544,124.69912919464868,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
